CompanyName,Year,Climate Change,Sustainability,Carbon Neutral,Net Zero Commitment,Operational Waste,Waste Management,Waste Water Stewardship,Carbon Emissions,Carbon Footprint,Energy Efficiency,Data Center Efficiency,Environmental Management,Environment health safety,Social Environmental Justice,Internet Access,Philanthropy,Donation,Work Engagement,Employee Engagement,Accessibility,Employee Relations,Talent Development,Community Engagement,Public Policy Advocacy,Diversity,Equity,Inclusion,Data Privacy,Data Security,Human Rights,False Information,Workforce Development,Education,Wellness,Wellbeing,Mental Health,Healthcare Support,Disaster Relief,Innovation,Entrepreneurship,Supplier Engagement,Responsible Sourcing,Tax Practices,Stakeholder Engagement,Transparent Report,Competitive Behavior,Small Business Support,Responsible Design,Artificial Intelligence Research,Artificial Intelligence Ethics,Artificial Intelligence,Machine Learning,Content Governance,Trust Integrity,Governance Ethics,Corporate Governance
IRE,2019,0.012222190157876522,0.01959055086651667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006111095078938261,0.0,0.009795275433258335,0.0024488188583145836,0.004897637716629167,0.0,0.0,0.006111095078938261,0.0,0.0,0.0,0.0,0.009795275433258335,0.0,0.0,0.0,0.004897637716629167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006111095078938261,0.006111095078938261,0.0,0.0,0.0,0.06111095078938261
ISD,2019,0.009832314102932033,0.07781217644183747,0.0,0.0,0.0,0.009832314102932033,0.0,0.0,0.0,0.009832314102932033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019664628205864065,0.0,0.0,0.0,0.04916157051466016,0.0,0.010374956858911662,0.0,0.010374956858911662,0.0,0.0,0.06882619872052423,0.0,0.0,0.0,0.005187478429455831,0.010374956858911662,0.019664628205864065,0.0,0.0,0.020749913717823323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009832314102932033,0.0,0.0,0.0,0.0,0.04916157051466016
NXT,2019,0.024476750564797606,0.08936699868386529,0.03263566741973014,0.0,0.0,0.020397292137331338,0.0,0.040794584274662676,0.0,0.09382754383172415,0.0,0.01631783370986507,0.0,0.0,0.0,0.00279271870887079,0.0,0.0,0.01631783370986507,0.0,0.0,0.0,0.0,0.0,0.033512624506449484,0.0,0.016756312253224742,0.0,0.0,0.0040794584274662675,0.0,0.0,0.0,0.00558543741774158,0.0,0.008158916854932535,0.0,0.0,0.00279271870887079,0.0,0.0,0.0,0.0,0.0040794584274662675,0.0,0.0,0.0,0.0,0.0,0.0,0.024476750564797606,0.01631783370986507,0.0,0.0,0.0,0.020397292137331338
SGT,2019,0.1696867744460547,0.10968456774601773,0.014140564537171225,0.0,0.0,0.018854086049561635,0.0,0.051848736636294496,0.042421693611513676,0.0,0.0,0.0,0.0,0.0,0.0,0.00769716264884335,0.0,0.0,0.0,0.0,0.0,0.0,0.004713521512390409,0.0,0.021167197284319213,0.0,0.02886435993316256,0.014140564537171225,0.0,0.02828112907434245,0.0,0.0,0.005772871986632512,0.009621453311054188,0.026940069270951723,0.0,0.0,0.0,0.048107266555270936,0.0,0.014140564537171225,0.0,0.0,0.004713521512390409,0.0,0.0,0.0,0.0,0.0,0.0,0.03299465058673286,0.014140564537171225,0.0,0.0,0.0,0.014140564537171225
Acer,2019,0.05601994064771731,0.04460217985978185,0.0,0.0,0.001018544375413042,0.006111266252478252,0.0,0.012222532504956503,0.004074177501652168,0.0,0.0,0.02648215376073909,0.004126406925523646,0.0,0.0,0.02437026322235503,0.0009196325744284917,0.0,0.01018544375413042,0.00045981628721424587,0.0,0.0,0.007129810627891294,0.0,0.005057979159356704,0.0013794488616427375,0.02437026322235503,0.0,0.0,0.09981734879047811,0.0,0.0,0.0,0.0009196325744284917,0.0018392651488569835,0.001018544375413042,0.0,0.0,0.07449023852870783,0.00045981628721424587,0.001018544375413042,0.007129810627891294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07231665065432598,0.0,0.0,0.0,0.003055633126239126,0.22713539571710836
Huawei,2019,0.030190400709193897,0.1281601079045484,0.0,0.0,0.0,0.0,0.0,0.07410371083165775,0.027445818826539906,0.027445818826539906,0.0,0.0,0.09109466888263094,0.0,0.0027445818826539905,0.0,0.0010012508430042844,0.0,0.0,0.0,0.005489163765307981,0.0027445818826539905,0.0027445818826539905,0.0,0.003003752529012853,0.008010006744034275,0.038047532034162806,0.0,0.0,0.021956655061231924,0.0027445818826539905,0.0,0.0,0.0010012508430042844,0.008010006744034275,0.0,0.0,0.005489163765307981,0.031038776133132814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1756532404898554,0.005489163765307981,0.0,0.0,0.0,0.0027445818826539905
Adva,2019,0.012603192635533228,0.3683900542140821,0.0015753990794416535,0.0,0.0,0.0015753990794416535,0.0,0.03308338066827472,0.00472619723832496,0.02205558711218315,0.0,0.01417859171497488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003150798158883307,0.0,0.002600400382687638,0.0,0.0,0.0,0.0,0.11657953187868235,0.0,0.0,0.0,0.0,0.0017336002551250921,0.0,0.0,0.0,0.009534801403188006,0.0,0.0015753990794416535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BangOlufsen,2019,0.006676614815646778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006676614815646778,0.020029844446940333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04005968889388067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020029844446940333,0.0,0.0,0.0,0.0,0.023220259381034093,0.04673630370952745,0.0,0.0,0.038700432301723486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020029844446940333,0.0,0.0,0.0,0.0,0.0
Barco,2019,0.01593802594213277,0.2781012556067377,0.0,0.0,0.007969012971066385,0.0,0.0,0.01593802594213277,0.051798584311931496,0.03984506485533192,0.0,0.0,0.006237343238042665,0.0,0.0,0.0,0.0,0.0,0.02390703891319915,0.0,0.0,0.0,0.027891545398732343,0.0,0.012243451504699144,0.008745322503356532,0.010494387004027838,0.0,0.0,0.011953519456599575,0.0,0.0,0.0,0.0,0.010494387004027838,0.0,0.0,0.0,0.0034981290013426126,0.0034981290013426126,0.0,0.007969012971066385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03586055836979873,0.0,0.0,0.0,0.0,0.003984506485533192
Bechtle,2019,0.003419767854886698,0.19342459145747695,0.0,0.0,0.0,0.003419767854886698,0.0,0.003419767854886698,0.0,0.003419767854886698,0.0,0.03419767854886698,0.0,0.0,0.0,0.0,0.0011652083822739575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017478125734109364,0.0011652083822739575,0.0,0.0,0.01709883927443349,0.08891396422705415,0.0,0.0,0.002330416764547915,0.0,0.0011652083822739575,0.0,0.0,0.0,0.002330416764547915,0.0,0.0,0.0,0.0,0.003419767854886698,0.0,0.0,0.0,0.0,0.0,0.0,0.041037214258640375,0.0,0.0,0.0,0.0,0.07865466066239406
Bosch,2019,0.033306909759356365,0.15410471434772252,0.0071371949484335066,0.0,0.0,0.028548779793734026,0.0,0.002379064982811169,0.0071371949484335066,0.08088820941557974,0.0,0.014274389896867013,0.11161691815994779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007925385309311443,0.0,0.0008805983677012715,0.0,0.002379064982811169,0.030927844776545196,0.0,0.0,0.0,0.0,0.003522393470805086,0.014274389896867013,0.0,0.0,0.01761196735402543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141951191749361,0.004758129965622338,0.0,0.0,0.0,0.028548779793734026
GK,2019,0.0,0.04680056220917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024497500425543595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006240074961222745,0.0,0.0,0.04899500085108719,0.0,0.0,0.0,0.0,0.0031200374806113723,0.0,0.0,0.0,0.02808033732550235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Globalfoundries,2019,0.01092311037470482,0.00384754143101511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025487257540977918,0.0,0.01092311037470482,0.07081303759716472,0.0,0.0,0.00769508286203022,0.0,0.0,0.007282073583136548,0.0,0.0,0.0,0.02912829433254619,0.0,0.005771312146522665,0.0,0.0,0.003641036791568274,0.0,0.025487257540977918,0.0,0.0,0.0,0.01154262429304533,0.005771312146522665,0.0,0.0,0.0,0.001923770715507555,0.0,0.0,0.003641036791568274,0.0,0.01820518395784137,0.0,0.0,0.0,0.0,0.0,0.0,0.07282073583136547,0.0,0.0,0.003641036791568274,0.0,0.007282073583136548
Kitron,2019,0.004357681141825546,0.10424857545818353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008715362283651091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00548676712937808,0.0,0.0,0.0,0.0,0.05229217370190655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00548676712937808,0.0,0.0,0.004357681141825546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013073043425476638,0.0,0.0,0.0,0.0,0.017430724567302183
Rexel,2019,0.05871569517001025,0.015159033892438509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08807354275501537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006063613556975404,0.003031806778487702,0.006063613556975404,0.0,0.0,0.014678923792502562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030318067784877018,0.006063613556975404,0.007339461896251281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009833740212752129,0.0,0.08807354275501537,0.0,0.0,0.0,0.0,0.0
Simcorp,2019,0.018911361103317013,0.01943026372755469,0.012607574068878009,0.0,0.0,0.0,0.0,0.025215148137756018,0.012607574068878009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003886052745510938,0.0,0.0063037870344390045,0.0,0.0,0.0,0.0,0.0,0.023316316473065625,0.0,0.011658158236532812,0.0,0.0,0.056734083309951035,0.0,0.0,0.0,0.0,0.011658158236532812,0.0,0.0,0.0,0.0,0.003886052745510938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151893517219502,0.0063037870344390045,0.0,0.0,0.0,0.03151893517219502
Sopra-steria,2019,0.076610485554141,0.021388311371937297,0.025536828518047002,0.0,0.0,0.0021280690431705832,0.0,0.0021280690431705832,0.0,0.0021280690431705832,0.0,0.0042561380863411664,0.0,0.0,0.0,0.0,0.0,0.0,0.0021280690431705832,0.009166419159401699,0.0,0.0,0.0063842071295117505,0.0,0.0061109461062678,0.0010184910177113,0.014258874247958199,0.0,0.0,0.048945587992923416,0.0,0.0,0.0,0.0,0.0050924550885565,0.0,0.0,0.0,0.028517748495916397,0.0040739640708452,0.0042561380863411664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027664897561217584,0.0,0.0,0.0,0.0063842071295117505,0.0
Ul-solutions,2019,0.008227179118145345,0.23061402720477456,0.0,0.0,0.0,0.01645435823629069,0.0,0.02468153735443604,0.04936307470887208,0.01645435823629069,0.0,0.0,0.0,0.0,0.0,0.0032944861029253506,0.0,0.0,0.0,0.0,0.0,0.008227179118145345,0.0,0.0,0.023061402720477454,0.013177944411701403,0.04612280544095491,0.0,0.0,0.02468153735443604,0.0,0.0,0.0,0.0032944861029253506,0.026355888823402805,0.008227179118145345,0.0,0.008227179118145345,0.013177944411701403,0.0,0.0,0.04113589559072673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT,2019,0.22561973863525162,0.0858716079715071,0.0,0.0,0.004178143308060215,0.004178143308060215,0.0,0.08774100946926452,0.012534429924180645,0.012534429924180645,0.0,0.029247003156421505,0.0,0.0,0.0,0.0,0.0,0.0,0.00835628661612043,0.00763303181968952,0.0,0.0,0.0,0.0,0.00190825795492238,0.0,0.0095412897746119,0.0,0.0,0.08774100946926452,0.0,0.0,0.0,0.0,0.02671561136891332,0.020890716540301075,0.0,0.0,0.01144954772953428,0.0,0.004178143308060215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005265711143805086,0.0,0.03342514646448172,0.0,0.0,0.0,0.0,0.0
RSW,2019,0.01309120337581334,0.013700558480397817,0.0,0.0,0.01309120337581334,0.039273610127440024,0.0,0.0,0.0,0.0,0.0,0.039273610127440024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006850279240198908,0.0,0.006850279240198908,0.0,0.0,0.0654560168790667,0.0,0.0,0.0,0.0,0.006850279240198908,0.01309120337581334,0.0,0.0,0.020550837720596727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPT,2019,0.05669053913846081,0.21174354095223677,0.0026995494827838484,0.0,0.0,0.0,0.0,0.06748873706959621,0.0026995494827838484,0.02969504431062233,0.0,0.043192791724541574,0.0,0.0,0.0,0.0,0.0,0.0,0.005399098965567697,0.0,0.0,0.0,0.0,0.0,0.012455502408955104,0.0,0.0012455502408955104,0.0,0.0,0.03239459379340618,0.0,0.0,0.0,0.0,0.003736650722686531,0.0,0.0,0.0,0.014946602890746124,0.0,0.008098648448351545,0.008098648448351545,0.0,0.0026995494827838484,0.0,0.0,0.0,0.0,0.0,0.0,0.01619729689670309,0.0,0.0,0.0,0.0,0.03239459379340618
VOD,2019,0.02762751694090609,0.006013370371791625,0.0,0.0,0.0,0.00581631935598023,0.0,0.002908159677990115,0.0,0.03926015565286655,0.0,0.010178558872965402,0.0,0.0,0.0014540798389950575,0.0,0.0,0.0,0.00581631935598023,0.0007516712964739531,0.0,0.0,0.004362239516985172,0.0,0.0015033425929479062,0.0015033425929479062,0.008268384261213483,0.0,0.0,0.07997439114472817,0.0,0.0,0.0,0.0007516712964739531,0.02630849537658836,0.0014540798389950575,0.0,0.0,0.03758356482369765,0.0045100277788437185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014540798389950574,0.008724479033970344,0.0,0.0,0.0,0.0014540798389950575
AAPL,2019,0.22989170946132045,0.009798785239541056,0.0,0.0,0.0,0.006269773894399649,0.0,0.04179849262933099,0.11494585473066023,0.060607814312529935,0.0,0.006269773894399649,0.00899130960339067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004899392619770528,0.0,0.0,0.0,0.004179849262933099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01567805638326569,0.0,0.0,0.004179849262933099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACIW,2019,0.0,0.04268471962137989,0.0,0.0,0.0,0.007816795073779755,0.0,0.0,0.01563359014755951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579542374347319,0.0,0.009485493249195532,0.0,0.004742746624597766,0.01563359014755951,0.007816795073779755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004742746624597766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2735878275822914,0.0,0.0,0.0,0.0,0.023450385221339264
ADBE,2019,0.0219989523248427,0.14980299476026346,0.0,0.0,0.0,0.0,0.0,0.0,0.005499738081210675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405970434125396,0.0,0.005499738081210675,0.004405970434125396,0.0,0.005499738081210675,0.0,0.0,0.022029852170626977,0.0,0.026435822604752374,0.01099947616242135,0.016499214243632022,0.027498690406053374,0.0,0.0,0.0,0.004405970434125396,0.0,0.0,0.0,0.0,0.013217911302376187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005499738081210675,0.005499738081210675,0.0,0.0,0.0,0.005499738081210675
ADI,2019,0.015984832262111243,0.0648154364936328,0.0,0.0,0.0,0.0,0.0,0.0,0.0026641387103518736,0.02131310968281499,0.0,0.007992416131055622,0.006564861835792037,0.0,0.0,0.0016203859123408203,0.0,0.0,0.005328277420703747,0.0,0.0,0.013320693551759369,0.0026641387103518736,0.0,0.022685402772771483,0.011342701386385741,0.037268875983838864,0.0,0.0,0.02930552581387061,0.0,0.0,0.0032407718246816406,0.0,0.0032407718246816406,0.0,0.0,0.0,0.014583473211067382,0.0,0.0,0.007992416131055622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04795449678633373,0.0026641387103518736,0.0,0.0,0.0026641387103518736,0.055946912917389346
ADSK,2019,0.07747051355536343,0.08041353748138472,0.007747051355536342,0.0,0.0,0.0,0.0,0.0,0.007747051355536342,0.007747051355536342,0.0,0.0,0.0,0.0,0.0,0.014190624261420832,0.0,0.0,0.015494102711072684,0.004730208087140277,0.0,0.0,0.0,0.0,0.014190624261420832,0.004730208087140277,0.023651040435701386,0.0,0.0,0.1471939757551905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009460416174280555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAM,2019,0.022750787759664503,0.21884405476620428,0.0,0.0,0.0,0.022750787759664503,0.0,0.022750787759664503,0.022750787759664503,0.03412618163949675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009726402434053523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMAT,2019,0.0646524933836763,0.20719734170278495,0.0,0.0,0.0,0.01469374849629007,0.0,0.011754998797032056,0.017632498195548085,0.017632498195548085,0.0,0.002938749699258014,0.3244109614099626,0.0,0.0,0.0,0.0,0.0,0.02350999759406411,0.0,0.0,0.0,0.005877499398516028,0.0,0.023859087832441905,0.00376722439459609,0.06404281470813353,0.0,0.0,0.03820374609035418,0.0,0.0,0.0,0.00376722439459609,0.0025114829297307266,0.0,0.0,0.0,0.01883612197298045,0.0,0.0,0.008816249097774042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02938749699258014,0.0,0.0,0.0,0.0,0.017632498195548085
AMD,2019,0.02231053741265801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06693161223797403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03672765801557938,0.02231053741265801,0.0,0.06693161223797403,0.0,0.0,0.012242552671859794,0.0,0.0,0.0,0.0,0.0,0.024485105343719588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17848429930126408,0.02231053741265801,0.0,0.0,0.0,0.0
ANSS,2019,0.0,0.029926709452740848,0.0,0.0,0.0,0.0,0.0,0.01244085216784311,0.0,0.01244085216784311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02488170433568622,0.0,0.0,0.0,0.0,0.0,0.023941367562192676,0.0,0.023941367562192676,0.04976340867137244,0.03732255650352933,0.111967669510588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0778094445771262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02488170433568622
AZPN,2019,0.0,0.04942444452899708,0.0,0.0,0.0,0.0,0.0,0.0,0.010872134550890703,0.021744269101781406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038441234633664396,0.010983209895332684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021744269101781406,0.0,0.0,0.0,0.07610494185623493
BLKB,2019,0.0,0.013281358985123077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007056967961720459,0.0,0.0,0.0,0.0,0.0,0.03984407695536923,0.0,0.0,0.007056967961720459,0.0,0.0,0.0,0.007056967961720459,0.0,0.004427119661707692,0.004427119661707692,0.004427119661707692,0.007056967961720459,0.014113935923440919,0.0,0.0,0.0,0.0,0.004427119661707692,0.0,0.0,0.0,0.0,0.01770847864683077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRKS,2019,0.0,0.06270855882870835,0.0,0.0,0.0,0.041068925864504516,0.0,0.0,0.020534462932252258,0.041068925864504516,0.0,0.0,0.05507833195594369,0.0,0.0,0.0,0.0,0.0,0.006844820977417419,0.0,0.0,0.0,0.0,0.0,0.03448970735578959,0.003135427941435417,0.050166847062966674,0.0,0.0,0.061603388796756774,0.0,0.0,0.003135427941435417,0.006270855882870834,0.0,0.0,0.0,0.0,0.009406283824306251,0.0,0.0,0.034224104887087096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020534462932252258,0.034224104887087096,0.0,0.0,0.06844820977417419,0.047913746841921935
CDNS,2019,0.027177124141042616,0.04364888071146046,0.0,0.0,0.0,0.0,0.0,0.005435424828208523,0.02174169931283409,0.010870849656417046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005435424828208523,0.0,0.0,0.0,0.0,0.0,0.015588885968378737,0.018706663162054483,0.009353331581027241,0.027177124141042616,0.010870849656417046,0.016306274484625568,0.0,0.0,0.0,0.012471108774702989,0.009353331581027241,0.005435424828208523,0.0,0.0,0.04053110351778472,0.0,0.0,0.005435424828208523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08153137242312784,0.0,0.0,0.0,0.0,0.08696679725133637
CMCSA,2019,0.005592967126783536,0.02201377254714889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005592967126783536,0.0,0.0,0.0,0.0,0.0,0.002751721568393611,0.0,0.0,0.0,0.030268937252329722,0.0,0.005592967126783536,0.0,0.0,0.038524101957510555,0.005503443136787222,0.05503443136787223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002751721568393611,0.0,0.0,0.0,0.013758607841968057,0.0,0.0,0.005592967126783536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016778901380350607,0.0,0.0,0.0,0.0
CNSL,2019,0.0,0.013034364783429585,0.0,0.0,0.0,0.0,0.0,0.009880188152190548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019551547175144377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013034364783429585,0.0,0.039103094350288754,0.0,0.019760376304381096,0.049400940760952736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019551547175144377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COHU,2019,0.0,0.04205868652510079,0.0,0.0,0.0,0.013863506393873152,0.0,0.041590519181619455,0.0,0.027727012787746304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010514671631275197,0.0,0.010514671631275197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041590519181619455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMM,2019,0.0579640820519219,0.2660144081922659,0.0,0.0,0.004830340170993492,0.014491020512980474,0.0,0.009660680341986983,0.012075850427483728,0.0893612931633796,0.0,0.007245510256490237,0.23742118316233862,0.0,0.0,0.0,0.0,0.0,0.012075850427483728,0.009744117516200216,0.002415170085496746,0.0,0.0,0.0,0.019488235032400433,0.006820882261340151,0.01851382328078041,0.0,0.019321360683973967,0.02173653076947071,0.0,0.0,0.0009744117516200215,0.003897647006480086,0.045797352326141016,0.007245510256490237,0.0,0.0,0.017539411529160387,0.0,0.002415170085496746,0.002415170085496746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038642721367947934,0.0,0.0,0.0,0.0,0.002415170085496746
